name,char,line,direction,type,pri_type,domain,sub_domain,nv_resp,interaction,char_type,is_fed,error,value_id
173,Computer Voice,Affirmative.,,Response,Response,Analysis,Sci,FALSE,Affirmative.,Computer,TRUE,FALSE,169
174,Geordi,Computer. Evacuation sequence...,,Wake Word,Statement,Emergency,Emergency,FALSE,Computer. Evacuation sequence...,Person,TRUE,FALSE,197
174,Geordi,Computer. Evacuation sequence...,,Wake Word,Statement,IoT,Emergency,FALSE,Computer. Evacuation sequence...,Person,TRUE,FALSE,197
174,Geordi,Computer. Evacuation sequence...,,Statement,Statement,Emergency,Emergency,FALSE,Computer. Evacuation sequence...,Person,TRUE,FALSE,197
174,Geordi,Computer. Evacuation sequence...,,Statement,Statement,IoT,Emergency,FALSE,Computer. Evacuation sequence...,Person,TRUE,FALSE,197
174,Computer Voice,Redirecting Engineering control to bridge. Sealing doors to core chamber...,,Info,Info,Emergency,Emergency,FALSE,Redirecting Engineering control to bridge. Sealing doors to core chamber...,Computer,TRUE,FALSE,198
174,Computer Voice,Warning. Inner hull failing. Decompression danger  deck thirty-six  section four. Sealing Main Engineering.,,Alert,Alert,Emergency,Emergency,FALSE,Warning. Inner hull failing. Decompression danger  deck thirty-six  section four. Sealing Main Engineering.,Computer,TRUE,FALSE,200
174,Shelby,Deck eight. Battle bridge.,The doors close. Shelby avoids his eyes. No guilt from her. Just unstoppable.,Statement,Statement,IoT,Turbolift,TRUE,Deck eight. Battle bridge.,Person,TRUE,FALSE,251
174,Riker,(to comm) Halt. (to Shelby) You and I have to talk  Commander.,,Command,Command,IoT,Turbolift,TRUE,Halt.,Person,TRUE,FALSE,252
174,Shelby,All you know how to do is play it safe... I guess that's why someone like you sits in the shadow of a great man for as long as you have  passing up one command after another. (to comm) Proceed to deck eight.,,Command,Command,IoT,Turbolift,TRUE,Proceed to deck eight.,Person,TRUE,FALSE,259
175,Riker,We should also see if we can find some way to neutralize their forcefields  Worf... we've got to show them we can adapt too. (to com) Engineering. (continuing to Worf) We're not just fighting the Borg anymore... we're fighting the life experience they've stolen from Captain Picard... how the hell do we defeat an enemy that knows us better than we know ourselves... ?,,Statement,Statement,IoT,Turbolift,TRUE,Engineering.,Person,TRUE,FALSE,45
176,Picard,Computer  turn off that noise!,Instantly  there is blissful silence.,Wake Word,Command,Entertainment,Music,TRUE,Computer  turn off that noise!,Person,TRUE,FALSE,152
176,Picard,Computer  turn off that noise!,Instantly  there is blissful silence.,Command,Command,Entertainment,Music,TRUE,Computer  turn off that noise!,Person,TRUE,FALSE,152
176,Picard,Computer  what was that?,,Wake Word,Question,InfoSeek,Music,FALSE,Computer  what was that?,Person,TRUE,FALSE,153
176,Picard,Computer  what was that?,,Question,Question,InfoSeek,Music,FALSE,Computer  what was that?,Person,TRUE,FALSE,153
176,Computer'S Voice,The 'Alba Ra'... a contemporary Talarian musical form.,,Response,Response,InfoSeek,Music,FALSE,The 'Alba Ra'... a contemporary Talarian musical form.,Computer,TRUE,FALSE,154
177,Computer Voice,Evacuate bridge. Deck one life support failure in fifteen seconds.,,Alert,Alert,Emergency,Emergency,FALSE,Evacuate bridge. Deck one life support failure in fifteen seconds.,Computer,TRUE,FALSE,50
177,Computer Voice,Evacuate bridge. Deck one life support failure in fifteen seconds.,,Countdown,Alert,Emergency,Emergency,FALSE,Evacuate bridge. Deck one life support failure in fifteen seconds.,Computer,TRUE,FALSE,50
177,Computer Voice,Evacuate bridge. Deck one life support failure in ten seconds.,,Alert,Alert,Emergency,Emergency,FALSE,Evacuate bridge. Deck one life support failure in ten seconds.,Computer,TRUE,FALSE,53
177,Computer Voice,Evacuate bridge. Deck one life support failure in ten seconds.,,Countdown,Alert,Emergency,Emergency,FALSE,Evacuate bridge. Deck one life support failure in ten seconds.,Computer,TRUE,FALSE,53
177,Computer Voice,Evacuate bridge. Deck one life support failure in five seconds.,All is silent but the beeps coming from Data's panel. The CAMERA PANS to find him busy at work.,Alert,Alert,Emergency,Emergency,FALSE,Evacuate bridge. Deck one life support failure in five seconds.,Computer,TRUE,FALSE,55
177,Computer Voice,Evacuate bridge. Deck one life support failure in five seconds.,All is silent but the beeps coming from Data's panel. The CAMERA PANS to find him busy at work.,Countdown,Alert,Emergency,Emergency,FALSE,Evacuate bridge. Deck one life support failure in five seconds.,Computer,TRUE,FALSE,55
177,Computer Voice,Deck one life support has been terminated.,Data continues at his panel. Geordi  ENSIGN KOPF and TWO SUPERNUMERARIES are at the pool table.,Alert,Alert,Emergency,Emergency,FALSE,Deck one life support has been terminated.,Computer,TRUE,FALSE,56
177,Picard,(putting it all together) Computer  locate Lieutenant Commander Data.,,Wake Word,Command,InfoSeek,Locate,FALSE,Computer  locate Lieutenant Commander Data.,Person,TRUE,FALSE,69
177,Picard,(putting it all together) Computer  locate Lieutenant Commander Data.,,Command,Command,InfoSeek,Locate,FALSE,Computer  locate Lieutenant Commander Data.,Person,TRUE,FALSE,69
177,Computer Voice,Commander Data is on the Main Bridge.,,Response,Response,InfoSeek,Locate,FALSE,Commander Data is on the Main Bridge.,Computer,TRUE,FALSE,70
177,Data,Computer. Recognize Data  Lieutenant Commander. Alpha One clearance.,,Wake Word,Command,IoT,Access,FALSE,Computer. Recognize Data  Lieutenant Commander. Alpha One clearance.,Person,TRUE,FALSE,77
177,Data,Computer. Recognize Data  Lieutenant Commander. Alpha One clearance.,,Command,Command,IoT,Access,FALSE,Computer. Recognize Data  Lieutenant Commander. Alpha One clearance.,Person,TRUE,FALSE,77
177,Data,Computer. Recognize Data  Lieutenant Commander. Alpha One clearance.,,Password,Command,IoT,Access,FALSE,Computer. Recognize Data  Lieutenant Commander. Alpha One clearance.,Person,TRUE,FALSE,77
177,Computer Voice,Priority clearance recognition Alpha One.,,Response,Response,IoT,Access,FALSE,Priority clearance recognition Alpha One.,Computer,TRUE,FALSE,78
177,Data,(in Picard's voice) Computer  recognize Picard  Jean- Luc. Alpha Two clearance.,,Wake Word,Command,IoT,Access,FALSE,Computer  recognize Picard  Jean- Luc. Alpha Two clearance.,Person,TRUE,FALSE,89
177,Data,(in Picard's voice) Computer  recognize Picard  Jean- Luc. Alpha Two clearance.,,Command,Command,IoT,Access,FALSE,Computer  recognize Picard  Jean- Luc. Alpha Two clearance.,Person,TRUE,FALSE,89
177,Data,(in Picard's voice) Computer  recognize Picard  Jean- Luc. Alpha Two clearance.,,Password,Command,IoT,Access,FALSE,Computer  recognize Picard  Jean- Luc. Alpha Two clearance.,Person,TRUE,FALSE,89
177,Computer Voice,Priority clearance recognition  Alpha Two.,,Response,Response,IoT,Access,FALSE,Priority clearance recognition  Alpha Two.,Computer,TRUE,FALSE,90
177,Data,(in Picard's voice) Isolate all remaining command functions and accept related orders and inquiries from Main Bridge only.,As before -- a series of beeps from Geordi's panel.,Command,Command,IoT,Access,TRUE,Isolate all remaining command functions and accept related orders and inquiries from Main Bridge only.,Person,TRUE,FALSE,93
177,Picard,Computer  recognize Jean-Luc Picard Alpha Two priority and re-establish separation procedures immediately.,,Wake Word,Command,IoT,Access,FALSE,Computer  recognize Jean-Luc Picard Alpha Two priority and re-establish separation procedures immediately.,Person,TRUE,FALSE,95
177,Picard,Computer  recognize Jean-Luc Picard Alpha Two priority and re-establish separation procedures immediately.,,Command,Command,IoT,Access,FALSE,Computer  recognize Jean-Luc Picard Alpha Two priority and re-establish separation procedures immediately.,Person,TRUE,FALSE,95
177,Picard,Computer  recognize Jean-Luc Picard Alpha Two priority and re-establish separation procedures immediately.,,Password,Command,IoT,Access,FALSE,Computer  recognize Jean-Luc Picard Alpha Two priority and re-establish separation procedures immediately.,Person,TRUE,FALSE,95
177,Computer Voice,Orders regarding command functions are no longer accepted from your present location.,,Response,Response,IoT,Access,FALSE,Orders regarding command functions are no longer accepted from your present location.,Computer,TRUE,FALSE,96
177,Computer Voice,Deactivation of command function overrides requires Alpha Two clearance.,Worf snarls in frustration as we Picard  Riker  and Geordi. The turbolift is moving upward.,Response,Response,IoT,Access,FALSE,Deactivation of command function overrides requires Alpha Two clearance.,Computer,TRUE,FALSE,232
178,Wesley,Computer  load program  Crusher One.,,Wake Word,Command,Entertainment,Holodeck,FALSE,Computer  load program  Crusher One.,Person,TRUE,FALSE,370
178,Wesley,Computer  load program  Crusher One.,,Command,Command,Entertainment,Holodeck,FALSE,Computer  load program  Crusher One.,Person,TRUE,FALSE,370
178,Computer,Program loaded.,The doors OPEN and Wes walks inside. Dark except for a brightly lit circle in the center of the room. Sitting on a chair in a limited set inside this circle of light is the frozen image of Jack Crusher. Not the towering figure of legend that Wesley (and we) expect to meet... Jack is of medium build  about Wesley's height  finely boned  and perhaps most shocking is that fact that Jack is about 24 years of age. He wears an older Starfleet uniform with lieutenant's insignia. His expression and attitude are cheerful  confident... a man with his entire future ahead of him. Wesley studies him... this is not what he expected. Jack doesn't look much older than he does. The man who was his father is more like a peer than a parent. Wesley expected to be awed by what he remembered only as a very big man who played with him as a child. As Jack speaks  Wesley tries not only to pay attention to what is being said  but also to try and get a feeling for who he was and what kind of man he might have been.,Response,Response,Entertainment,Holodeck,FALSE,Program loaded.,Computer,TRUE,FALSE,371
178,Wesley,(softly) Run program.,The figure comes to life.,Command,Command,Entertainment,Holodeck,TRUE,Run program.,Person,TRUE,FALSE,372
179,Geordi,Computer  level two diagnostic on warp drive systems.,,Wake Word,Statement,Analysis,Sci,FALSE,Computer  level two diagnostic on warp drive systems.,Person,TRUE,FALSE,22
179,Geordi,Computer  level two diagnostic on warp drive systems.,,Statement,Statement,Analysis,Sci,FALSE,Computer  level two diagnostic on warp drive systems.,Person,TRUE,FALSE,22
179,Computer Voice,Antimatter containment positive. Warp drive within normal parameters.,Geordi hurries over to Wesley.,Response,Response,Analysis,Sci,FALSE,Antimatter containment positive. Warp drive within normal parameters.,Computer,TRUE,FALSE,23
179,Beverly,Computer  current location of Doctor Dalen Quaice.,,Wake Word,Statement,InfoSeek,Locate,FALSE,Computer  current location of Doctor Dalen Quaice.,Person,TRUE,FALSE,34
179,Beverly,Computer  current location of Doctor Dalen Quaice.,,Statement,Statement,InfoSeek,Locate,FALSE,Computer  current location of Doctor Dalen Quaice.,Person,TRUE,FALSE,34
179,Computer Voice,There is no Doctor Dalen Quaice aboard the Enterprise.,As Beverly reacts  we: FADE IN: Beverly is waiting when the door opens. WORF ENTERS.,Response,Response,InfoSeek,Locate,FALSE,There is no Doctor Dalen Quaice aboard the Enterprise.,Computer,TRUE,FALSE,35
179,Worf,Computer  where is Doctor Dalen Quaice?,,Wake Word,Question,InfoSeek,Locate,FALSE,Computer  where is Doctor Dalen Quaice?,Person,TRUE,FALSE,42
179,Worf,Computer  where is Doctor Dalen Quaice?,,Question,Question,InfoSeek,Locate,FALSE,Computer  where is Doctor Dalen Quaice?,Person,TRUE,FALSE,42
179,Computer Voice,There is no Doctor Dalen Quaice aboard the Enterprise.,,Response,Response,InfoSeek,Locate,FALSE,There is no Doctor Dalen Quaice aboard the Enterprise.,Computer,TRUE,FALSE,43
179,Beverly,(indicates examination table) I'll be a little more comprehensive than that  Chief. (keys communicator) Crusher to Doctor Hill. (nothing) Respond please. Doctor Selar  what is your present location? (silence) Computer  current whereabouts of Doctors Hill and Selar.,,Wake Word,Statement,InfoSeek,Locate,FALSE,Computer  current whereabouts of Doctors Hill and Selar.,Person,TRUE,FALSE,113
179,Beverly,(indicates examination table) I'll be a little more comprehensive than that  Chief. (keys communicator) Crusher to Doctor Hill. (nothing) Respond please. Doctor Selar  what is your present location? (silence) Computer  current whereabouts of Doctors Hill and Selar.,,Statement,Statement,InfoSeek,Locate,FALSE,Computer  current whereabouts of Doctors Hill and Selar.,Person,TRUE,FALSE,113
179,Computer Voice,There is no Doctor Hill or Doctor Selar aboard the Enterprise.,Beverly reacts. A middle-aged woman  CARA HILL  frowns at Beverly.,Response,Response,InfoSeek,Locate,FALSE,There is no Doctor Hill or Doctor Selar aboard the Enterprise.,Computer,TRUE,FALSE,114
179,Picard,Very well. Computer  continuous scan: Captain Jean-Luc Picard vital signs. Audible readout. Begin now.,The computer begins a low volume recitation of Picard's vital signs. There are electronic EEG sounds and:,Wake Word,Statement,Analysis,Sci,FALSE,Computer  continuous scan: Captain Jean-Luc Picard vital signs. Audible readout. Begin now.,Person,TRUE,FALSE,250
179,Picard,Very well. Computer  continuous scan: Captain Jean-Luc Picard vital signs. Audible readout. Begin now.,The computer begins a low volume recitation of Picard's vital signs. There are electronic EEG sounds and:,Statement,Statement,Analysis,Sci,FALSE,Computer  continuous scan: Captain Jean-Luc Picard vital signs. Audible readout. Begin now.,Person,TRUE,FALSE,250
179,Computer Voice,One ten over seventy. One ten over seventy.,The readouts run continuously in the b.g.,Response,Response,Analysis,Sci,FALSE,One ten over seventy. One ten over seventy.,Computer,TRUE,FALSE,251
179,Beverly,Computer  what is that... mist... I'm seeing?,,Wake Word,Question,Analysis,Sci,FALSE,Computer  what is that... mist... I'm seeing?,Person,TRUE,FALSE,328
179,Beverly,Computer  what is that... mist... I'm seeing?,,Question,Question,Analysis,Sci,FALSE,Computer  what is that... mist... I'm seeing?,Person,TRUE,FALSE,328
179,Beverly,Computer  give me a graphic representation of the universe.,On a monitor a CAD diagram looks hauntingly familiar: the same distinctive shape as Wesley's CAD diagram. Pushing in on her as she recognizes it...,Wake Word,Command,Analysis,Sci,TRUE,Computer  give me a graphic representation of the universe.,Person,TRUE,FALSE,344
179,Beverly,Computer  give me a graphic representation of the universe.,On a monitor a CAD diagram looks hauntingly familiar: the same distinctive shape as Wesley's CAD diagram. Pushing in on her as she recognizes it...,Command,Command,Analysis,Sci,TRUE,Computer  give me a graphic representation of the universe.,Person,TRUE,FALSE,344
179,Beverly,How long can life support be maintained?,,Question,Question,Analysis,Sci,FALSE,How long can life support be maintained?,Person,TRUE,FALSE,356
179,Beverly,Computer  hypothetical situation... a person is trapped inside a static warp bubble. Determine a means of escape...,,Wake Word,Command,Analysis,Sci,FALSE,Computer  hypothetical situation... a person is trapped inside a static warp bubble. Determine a means of escape...,Person,TRUE,FALSE,373
179,Beverly,Computer  hypothetical situation... a person is trapped inside a static warp bubble. Determine a means of escape...,,Command,Command,Analysis,Sci,FALSE,Computer  hypothetical situation... a person is trapped inside a static warp bubble. Determine a means of escape...,Person,TRUE,FALSE,373
179,Computer Voice,Escape would theoretically depend on establishing a stable threshold between the warp field and the outer environment.,,Response,Response,Analysis,Sci,FALSE,Escape would theoretically depend on establishing a stable threshold between the warp field and the outer environment.,Computer,TRUE,FALSE,374
179,Beverly,Can you describe this threshold?,,Question,Question,Analysis,Sci,FALSE,Can you describe this threshold?,Person,TRUE,FALSE,375
179,Beverly,Extrapolate from theoretical database. How might it manifest itself?,,Command,Command,Analysis,Sci,FALSE,Extrapolate from theoretical database. How might it manifest itself?,Person,TRUE,FALSE,377
179,Beverly,Extrapolate from theoretical database. How might it manifest itself?,,Question,Command,Analysis,Sci,FALSE,Extrapolate from theoretical database. How might it manifest itself?,Person,TRUE,FALSE,377
179,Beverly,Stable threshold... They've been trying to create a stable threshold. Where are they trying to do it? (the final piece of the puzzle) Where did they do it the first time? Engineering!,She bolts for the turbolift...,Statement,Statement,IoT,Turbolift,FALSE,Engineering!,Person,TRUE,FALSE,380
179,Beverly,Engineering!,,Statement,Statement,IoT,Turbolift,FALSE,Engineering!,Person,TRUE,FALSE,382
179,Computer Voice,Failure in Turboshaft Four. Unable to proceed to Main Engineering.,,Response,Response,IoT,Turbolift,FALSE,Failure in Turboshaft Four. Unable to proceed to Main Engineering.,Computer,TRUE,FALSE,383
179,Beverly,Just get me anywhere on Deck Thirty-Six!,The Turbolift begins moving again. No Red Alert. The Traveler is still phasing. His eyes and Wesley's eyes are still closed. And then  incredibly  Wesley begins to phase too... In the background  the vortex begin to form. Reactions. Beverly steps off the turbolift. It vanishes behind her  revealing the gray  misty void. She sees it  takes off at a run. As she runs  pieces of the ship disappear behind her. She's only keeping a few steps ahead of it! Picard and Geordi watch as Welsey's phasing begins to sync up with the Traveler. The vortex grows even brighter. But then Geordi glances at his readouts  shakes his head  looks at Picard  quietly --,Command,Command,IoT,Turbolift,TRUE,Just get me anywhere on Deck Thirty-Six!,Person,TRUE,FALSE,384
179,Beverly,Just get me anywhere on Deck Thirty-Six!,The Turbolift begins moving again. No Red Alert. The Traveler is still phasing. His eyes and Wesley's eyes are still closed. And then  incredibly  Wesley begins to phase too... In the background  the vortex begin to form. Reactions. Beverly steps off the turbolift. It vanishes behind her  revealing the gray  misty void. She sees it  takes off at a run. As she runs  pieces of the ship disappear behind her. She's only keeping a few steps ahead of it! Picard and Geordi watch as Welsey's phasing begins to sync up with the Traveler. The vortex grows even brighter. But then Geordi glances at his readouts  shakes his head  looks at Picard  quietly --,Conversation,Command,IoT,Turbolift,TRUE,Just get me anywhere on Deck Thirty-Six!,Person,TRUE,FALSE,384
181,Worf,Deck Twenty-Three.,The turbolift MOVES. A beat of silence.,Statement,Statement,IoT,Turbolift,TRUE,Deck Twenty-Three.,Person,TRUE,FALSE,242
181,K'Ehleyr,Halt. You suspect Duras. Why?,The turbolift STOPS.,Command,Command,IoT,Turbolift,TRUE,Halt.,Person,TRUE,FALSE,243
181,K'Ehleyr,Federation Ambassador K'Ehleyr requesting diplomatic access to High Council record. Security code pah doQ cha!,,Statement,Statement,InfoSeek,Access,FALSE,Federation Ambassador K'Ehleyr requesting diplomatic access to High Council record. Security code pah doQ cha!,Person,TRUE,FALSE,290
181,K'Ehleyr,Federation Ambassador K'Ehleyr requesting diplomatic access to High Council record. Security code pah doQ cha!,,Password,Statement,InfoSeek,Access,FALSE,Federation Ambassador K'Ehleyr requesting diplomatic access to High Council record. Security code pah doQ cha!,Person,TRUE,FALSE,290
181,Riker,(hits communicator) Riker to Worf. (beat) Computer  locate Lieutenant Worf.,,Wake Word,Command,InfoSeek,Locate,FALSE,Computer  locate Lieutenant Worf.,Person,TRUE,FALSE,333
181,Riker,(hits communicator) Riker to Worf. (beat) Computer  locate Lieutenant Worf.,,Command,Command,InfoSeek,Locate,FALSE,Computer  locate Lieutenant Worf.,Person,TRUE,FALSE,333
181,Computer Voice,Lieutenant Worf is not aboard the Enterprise.,,Response,Response,InfoSeek,Locate,FALSE,Lieutenant Worf is not aboard the Enterprise.,Computer,TRUE,FALSE,334
181,Picard,Where is he?,,Question,Question,InfoSeek,Locate,FALSE,Where is he?,Person,TRUE,FALSE,335
181,Computer Voice,Lieutenant Worf transported to the Klingon ship Vorn at seventeen-thirty hours.,A beat as this registers. He glares at Riker who doesn't need to be told...,Response,Response,InfoSeek,Locate,FALSE,Lieutenant Worf transported to the Klingon ship Vorn at seventeen-thirty hours.,Computer,TRUE,FALSE,336
182,Beverly,(to food slot) Water. Three Celsius.,The water MATERIALIZES. As she brings this to Riker...,Statement,Statement,IoT,Replicator,TRUE,Water. Three Celsius.,Person,TRUE,FALSE,45
182,Riker,My life is on the Bridge  always has been. If anything's going to jog my memory... (to computer) Main Bridge.,The Turbolift doesn't move. As Riker frowns...,Statement,Statement,IoT,Turbolift,FALSE,Main Bridge.,Person,TRUE,FALSE,80
182,Computer Voice,Repeat command.,,Response,Response,IoT,Turbolift,FALSE,Repeat command.,Computer,TRUE,FALSE,81
182,Riker,I said  Main Bridge.,The Turbolift suddenly begins moving once more. Riker looks a question at Beverly  who responds...,Statement,Statement,IoT,Turbolift,TRUE,I said  Main Bridge.,Person,TRUE,FALSE,82
185,Data,Feline supplement seventy-four.,A small dish of food MATERIALIZES and Data takes it. He sets the dish down near a wall and then goes over to the desk unit. as a CAT walks over to the dish of food and begins eating. as he sits at the desk. He places his hand on the console and a small series of LIGHTS COME ON in response.,Statement,Statement,IoT,Replicator,TRUE,Feline supplement seventy-four.,Person,TRUE,FALSE,116
185,Data,Computer  run fluidic sensor diagnostic.,LIGHTS BLINK on the console and Data waits patiently. His cat jumps up into his lap and Data automatically begins to pet him.,Wake Word,Command,Analysis,Sci,FALSE,Computer  run fluidic sensor diagnostic.,Person,TRUE,FALSE,117
185,Data,Computer  run fluidic sensor diagnostic.,LIGHTS BLINK on the console and Data waits patiently. His cat jumps up into his lap and Data automatically begins to pet him.,Command,Command,Analysis,Sci,FALSE,Computer  run fluidic sensor diagnostic.,Person,TRUE,FALSE,117
185,Computer Voice,Diagnostic complete. All systems functioning within normal parameters.,The door CHIMES.,Response,Response,Analysis,Sci,FALSE,Diagnostic complete. All systems functioning within normal parameters.,Computer,TRUE,FALSE,118
185,Computer Voice,Diagnostic complete. All systems functioning within normal parameters.,The door CHIMES.,Progress,Response,Analysis,Sci,FALSE,Diagnostic complete. All systems functioning within normal parameters.,Computer,TRUE,FALSE,118
185,Computer Voice,Program Crusher Four in progress.,Data EXITS to the Holodeck. The Studio is plain: wood floor  mirror  practice beam. Data ENTERS. Beverly is already here warming up. She sees Data and comes over... she's excited to be dancing again.,Response,Response,Entertainment,Holodeck,FALSE,Program Crusher Four in progress.,Computer,TRUE,FALSE,190
185,Beverly,Because... well... actually I'm not exactly sure  Data. But we'd better try a style of dancing they will do at the wedding... Computer  run 'Blue Moon'.,The MUSIC STARTS. (Other songs: 'My Romance ' 'Night & Day ' 'Constantly ' 'Moon Glow ' or 'Dancing in the Dark.') Beverly positions his arms correctly and then starts to dance...,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer  run 'Blue Moon'.,Person,TRUE,FALSE,210
185,Beverly,Because... well... actually I'm not exactly sure  Data. But we'd better try a style of dancing they will do at the wedding... Computer  run 'Blue Moon'.,The MUSIC STARTS. (Other songs: 'My Romance ' 'Night & Day ' 'Constantly ' 'Moon Glow ' or 'Dancing in the Dark.') Beverly positions his arms correctly and then starts to dance...,Wake Word,Command,Entertainment,Music,TRUE,Computer  run 'Blue Moon'.,Person,TRUE,FALSE,210
185,Beverly,Because... well... actually I'm not exactly sure  Data. But we'd better try a style of dancing they will do at the wedding... Computer  run 'Blue Moon'.,The MUSIC STARTS. (Other songs: 'My Romance ' 'Night & Day ' 'Constantly ' 'Moon Glow ' or 'Dancing in the Dark.') Beverly positions his arms correctly and then starts to dance...,Command,Command,Entertainment,Holodeck,TRUE,Computer  run 'Blue Moon'.,Person,TRUE,FALSE,210
185,Beverly,Because... well... actually I'm not exactly sure  Data. But we'd better try a style of dancing they will do at the wedding... Computer  run 'Blue Moon'.,The MUSIC STARTS. (Other songs: 'My Romance ' 'Night & Day ' 'Constantly ' 'Moon Glow ' or 'Dancing in the Dark.') Beverly positions his arms correctly and then starts to dance...,Command,Command,Entertainment,Music,TRUE,Computer  run 'Blue Moon'.,Person,TRUE,FALSE,210
185,Beverly,No  no... you're trying to---Ow! Move more slowly... that's it... no  now you're--Ow! Stop music.,MUSIC STOPS.,Command,Command,Entertainment,Holodeck,TRUE,Stop music.,Person,TRUE,FALSE,212
185,Beverly,No  no... you're trying to---Ow! Move more slowly... that's it... no  now you're--Ow! Stop music.,MUSIC STOPS.,Command,Command,Entertainment,Music,TRUE,Stop music.,Person,TRUE,FALSE,212
185,Beverly,All right... this time  watch my feet. Computer  start music. (the music starts) Don't try to imitate me. You have to lead.,,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer  start music.,Person,TRUE,FALSE,218
185,Beverly,All right... this time  watch my feet. Computer  start music. (the music starts) Don't try to imitate me. You have to lead.,,Wake Word,Command,Entertainment,Music,TRUE,Computer  start music.,Person,TRUE,FALSE,218
185,Beverly,All right... this time  watch my feet. Computer  start music. (the music starts) Don't try to imitate me. You have to lead.,,Command,Command,Entertainment,Holodeck,TRUE,Computer  start music.,Person,TRUE,FALSE,218
185,Beverly,All right... this time  watch my feet. Computer  start music. (the music starts) Don't try to imitate me. You have to lead.,,Command,Command,Entertainment,Music,TRUE,Computer  start music.,Person,TRUE,FALSE,218
185,Data,Computer  create dance partner  female.,A FEMALE DANCER APPEARS. She smiles sweetly at Data and he takes her in his arms.,Wake Word,Command,Entertainment,Holodeck,TRUE,Computer  create dance partner  female.,Person,TRUE,FALSE,230
185,Data,Computer  create dance partner  female.,A FEMALE DANCER APPEARS. She smiles sweetly at Data and he takes her in his arms.,Command,Command,Entertainment,Holodeck,TRUE,Computer  create dance partner  female.,Person,TRUE,FALSE,230
186,O'Brien,Deck six.,,Statement,Statement,IoT,Turbolift,TRUE,Deck six.,Person,TRUE,FALSE,110
186,Daro,Deck ten.,The Turbolift takes off. There is a moment's strained silence  then --,Statement,Statement,IoT,Turbolift,TRUE,Deck ten.,Person,TRUE,FALSE,111
187,Picard,Freeze program.,As Marley freezes...,Command,Command,Entertainment,Holodeck,TRUE,Freeze program.,Person,TRUE,FALSE,6
188,Data,Computer  the crew is incapacitated. Engage Emergency Plan Zed Zed Alpha.,,Wake Word,Command,Iot,Emergency,FALSE,Computer  the crew is incapacitated. Engage Emergency Plan Zed Zed Alpha.,Person,TRUE,FALSE,379
188,Data,Computer  the crew is incapacitated. Engage Emergency Plan Zed Zed Alpha.,,Statement,Command,Iot,Emergency,FALSE,Computer  the crew is incapacitated. Engage Emergency Plan Zed Zed Alpha.,Person,TRUE,FALSE,379
188,Data,Computer  the crew is incapacitated. Engage Emergency Plan Zed Zed Alpha.,,Command,Command,Iot,Emergency,FALSE,Computer  the crew is incapacitated. Engage Emergency Plan Zed Zed Alpha.,Person,TRUE,FALSE,379
188,Computer (V.O.),Automatic defense procedures initiated. Energy field strength increasing. Warning  shield penetration seventeen percent.,Puzzled  Data studies the reading on his instruments. He comes to a quick decision.,Response,Response,Iot,Emergency,FALSE,Automatic defense procedures initiated. Energy field strength increasing. Warning  shield penetration seventeen percent.,Computer,TRUE,FALSE,380
188,Data,Computer  begin random fluctuation of shield frequency and modulation.,,Wake Word,Command,IoT,Emergency,FALSE,Computer  begin random fluctuation of shield frequency and modulation.,Person,TRUE,FALSE,381
188,Data,Computer  begin random fluctuation of shield frequency and modulation.,,Command,Command,IoT,Emergency,FALSE,Computer  begin random fluctuation of shield frequency and modulation.,Person,TRUE,FALSE,381
188,Computer (V.O.),Executed.,Data pulls out a tricorder  steps quickly over to Riker and waves it over him.,Response,Response,IoT,Emergency,FALSE,Executed.,Computer,TRUE,FALSE,382
190,Geordi,No  that's corny. Probably everybody tries that... computer... how about... guitar. Classical guitar. Anybody.,Soft  melodious guitar music... Geordi smiles. It's just right... the door CHIMES.,Conversation,Statement,Entertainment,Music,TRUE,No  that's corny. Probably everybody tries that... computer... how about... guitar. Classical guitar. Anybody.,Person,TRUE,FALSE,131
190,Geordi,No  that's corny. Probably everybody tries that... computer... how about... guitar. Classical guitar. Anybody.,Soft  melodious guitar music... Geordi smiles. It's just right... the door CHIMES.,Wake Word,Statement,Entertainment,Music,TRUE,No  that's corny. Probably everybody tries that... computer... how about... guitar. Classical guitar. Anybody.,Person,TRUE,FALSE,131
190,Geordi,No  that's corny. Probably everybody tries that... computer... how about... guitar. Classical guitar. Anybody.,Soft  melodious guitar music... Geordi smiles. It's just right... the door CHIMES.,Statement,Statement,Entertainment,Music,TRUE,No  that's corny. Probably everybody tries that... computer... how about... guitar. Classical guitar. Anybody.,Person,TRUE,FALSE,131
190,Geordi,Computer -- turn up the damn lights. And get rid of that stupid guitar.,Picard joins Riker and Data at Science Station One. They are studying the remains of the creature  specifically the one little spot of energy within the body of the creature. On the Science station monitor  the glob of new energy pushes itself against the inner wall of the dead being.,Wake Word,Command,Entertainment,Music,TRUE,Computer -- turn up the damn lights. And get rid of that stupid guitar.,Person,TRUE,FALSE,168
190,Geordi,Computer -- turn up the damn lights. And get rid of that stupid guitar.,Picard joins Riker and Data at Science Station One. They are studying the remains of the creature  specifically the one little spot of energy within the body of the creature. On the Science station monitor  the glob of new energy pushes itself against the inner wall of the dead being.,Wake Word,Command,IoT,Music,TRUE,Computer -- turn up the damn lights. And get rid of that stupid guitar.,Person,TRUE,FALSE,168
